Year,Economy,Economy Label,Index,Index Label,Index Base 2015,Index Base 2015 Footnote,Index Base 2015 Missing value
2017,288,"Ghana",1,"Value index of exports",134.0399,,
2017,288,"Ghana",2,"Value index of imports",93.9278,,
2017,288,"Ghana",3,"Volume index of exports",139.008,,
2017,288,"Ghana",4,"Volume index of imports",92.3742,,
2017,288,"Ghana",5,"Unit value index of exports",96.4261,,
2017,288,"Ghana",6,"Unit value index of imports",101.6818,,
2017,288,"Ghana",7,"Terms of trade index",94.8312,,
2017,288,"Ghana",8,"Purchasing power index of exports",131.8229,,
2017,292,"Gibraltar",1,"Value index of exports",142.7283,,
2017,292,"Gibraltar",2,"Value index of imports",115.8085,,
2017,292,"Gibraltar",3,"Volume index of exports",145.9829,,
2017,292,"Gibraltar",4,"Volume index of imports",117.8226,,
2017,292,"Gibraltar",5,"Unit value index of exports",97.7706,,
2017,292,"Gibraltar",6,"Unit value index of imports",98.2905,,
2017,292,"Gibraltar",7,"Terms of trade index",99.471,,
2017,292,"Gibraltar",8,"Purchasing power index of exports",145.2107,,
2017,300,"Greece",1,"Value index of exports",114.2639,,
2017,300,"Greece",2,"Value index of imports",114.3403,,
2017,300,"Greece",3,"Volume index of exports",109.4034,,
2017,300,"Greece",4,"Volume index of imports",109.3286,,
2017,300,"Greece",5,"Unit value index of exports",104.4428,,
2017,300,"Greece",6,"Unit value index of imports",104.5841,,
2017,300,"Greece",7,"Terms of trade index",99.8649,,
2017,300,"Greece",8,"Purchasing power index of exports",109.2556,,
2017,304,"Greenland",1,"Value index of exports",146.6605,,
2017,304,"Greenland",2,"Value index of imports",116.4061,,
2017,304,"Greenland",3,"Volume index of exports",142.9661,,
2017,304,"Greenland",4,"Volume index of imports",115.739,,
2017,304,"Greenland",5,"Unit value index of exports",102.5841,,
2017,304,"Greenland",6,"Unit value index of imports",100.5764,,
2017,304,"Greenland",7,"Terms of trade index",101.9962,,
2017,304,"Greenland",8,"Purchasing power index of exports",145.8199,,
2017,308,"Grenada",1,"Value index of exports",89.6608,,
2017,308,"Grenada",2,"Value index of imports",114.4504,,
2017,308,"Grenada",3,"Volume index of exports",94.3262,,
2017,308,"Grenada",4,"Volume index of imports",112.4101,,
2017,308,"Grenada",5,"Unit value index of exports",95.0541,,
2017,308,"Grenada",6,"Unit value index of imports",101.8151,,
2017,308,"Grenada",7,"Terms of trade index",93.3594,,
2017,308,"Grenada",8,"Purchasing power index of exports",88.0624,,
2017,316,"Guam",1,"Value index of exports",115.538,,
2017,316,"Guam",2,"Value index of imports",109.3035,,
2017,316,"Guam",3,"Volume index of exports",113.0543,,
2017,316,"Guam",4,"Volume index of imports",109.3621,,
2017,316,"Guam",5,"Unit value index of exports",102.197,,
2017,316,"Guam",6,"Unit value index of imports",99.9465,,
2017,316,"Guam",7,"Terms of trade index",102.2517,,
2017,316,"Guam",8,"Purchasing power index of exports",115.5999,,
2017,320,"Guatemala",1,"Value index of exports",102.9243,,
2017,320,"Guatemala",2,"Value index of imports",104.2416,,
2017,320,"Guatemala",3,"Volume index of exports",103.3504,,
2017,320,"Guatemala",4,"Volume index of imports",107.1181,,
2017,320,"Guatemala",5,"Unit value index of exports",99.5877,,
2017,320,"Guatemala",6,"Unit value index of imports",97.3146,,
2017,320,"Guatemala",7,"Terms of trade index",102.3358,,
2017,320,"Guatemala",8,"Purchasing power index of exports",105.7645,,
2017,324,"Guinea",1,"Value index of exports",258.3237,,
2017,324,"Guinea",2,"Value index of imports",158.4416,,
2017,324,"Guinea",3,"Volume index of exports",238.5128,,
2017,324,"Guinea",4,"Volume index of imports",154.6209,,
2017,324,"Guinea",5,"Unit value index of exports",108.306,,
2017,324,"Guinea",6,"Unit value index of imports",102.471,,
2017,324,"Guinea",7,"Terms of trade index",105.6944,,
2017,324,"Guinea",8,"Purchasing power index of exports",252.0946,,
2017,624,"Guinea-Bissau",1,"Value index of exports",134.5456,,
2017,624,"Guinea-Bissau",2,"Value index of imports",140.4837,,
2017,624,"Guinea-Bissau",3,"Volume index of exports",133.7008,,
2017,624,"Guinea-Bissau",4,"Volume index of imports",136.2255,,
2017,624,"Guinea-Bissau",5,"Unit value index of exports",100.6318,,
2017,624,"Guinea-Bissau",6,"Unit value index of imports",103.1259,,
2017,624,"Guinea-Bissau",7,"Terms of trade index",97.5815,,
2017,624,"Guinea-Bissau",8,"Purchasing power index of exports",130.4673,,
2017,328,"Guyana",1,"Value index of exports",125.4195,,
2017,328,"Guyana",2,"Value index of imports",110.5706,,
2017,328,"Guyana",3,"Volume index of exports",116.5667,,
2017,328,"Guyana",4,"Volume index of imports",111.0366,,
2017,328,"Guyana",5,"Unit value index of exports",107.5946,,
2017,328,"Guyana",6,"Unit value index of imports",99.5803,,
2017,328,"Guyana",7,"Terms of trade index",108.0481,,
2017,328,"Guyana",8,"Purchasing power index of exports",125.9481,,
2017,332,"Haiti",1,"Value index of exports",111.1122,,
2017,332,"Haiti",2,"Value index of imports",105.6058,,
2017,332,"Haiti",3,"Volume index of exports",110.2859,,
2017,332,"Haiti",4,"Volume index of imports",106.6082,,
2017,332,"Haiti",5,"Unit value index of exports",100.7493,,
2017,332,"Haiti",6,"Unit value index of imports",99.0597,,
2017,332,"Haiti",7,"Terms of trade index",101.7056,,
2017,332,"Haiti",8,"Purchasing power index of exports",112.1669,,
2017,340,"Honduras",1,"Value index of exports",105.2262,,
2017,340,"Honduras",2,"Value index of imports",102.0894,,
2017,340,"Honduras",3,"Volume index of exports",105.795,,
2017,340,"Honduras",4,"Volume index of imports",103.2506,,
2017,340,"Honduras",5,"Unit value index of exports",99.4623,,
2017,340,"Honduras",6,"Unit value index of imports",98.8754,,
2017,340,"Honduras",7,"Terms of trade index",100.5936,,
2017,340,"Honduras",8,"Purchasing power index of exports",106.423,,
2017,348,"Hungary",1,"Value index of exports",115.5105,,
2017,348,"Hungary",2,"Value index of imports",116.9019,,
2017,348,"Hungary",3,"Volume index of exports",108.4989,,
2017,348,"Hungary",4,"Volume index of imports",112.0369,,
2017,348,"Hungary",5,"Unit value index of exports",106.4624,,
2017,348,"Hungary",6,"Unit value index of imports",104.3423,,
2017,348,"Hungary",7,"Terms of trade index",102.0318,,
2017,348,"Hungary",8,"Purchasing power index of exports",110.7034,,
2017,352,"Iceland",1,"Value index of exports",103.0963,,
2017,352,"Iceland",2,"Value index of imports",131.4525,,
2017,352,"Iceland",3,"Volume index of exports",101.8656,,
2017,352,"Iceland",4,"Volume index of imports",126.0966,,
2017,352,"Iceland",5,"Unit value index of exports",101.2081,,
2017,352,"Iceland",6,"Unit value index of imports",104.2475,,
2017,352,"Iceland",7,"Terms of trade index",97.0845,,
2017,352,"Iceland",8,"Purchasing power index of exports",98.8957,,
2017,356,"India",1,"Value index of exports",111.6775,,
2017,356,"India",2,"Value index of imports",114.1561,,
2017,356,"India",3,"Volume index of exports",110.3154,,
2017,356,"India",4,"Volume index of imports",113.2461,,
2017,356,"India",5,"Unit value index of exports",101.2348,,
2017,356,"India",6,"Unit value index of imports",100.8035,,
2017,356,"India",7,"Terms of trade index",100.4278,,
2017,356,"India",8,"Purchasing power index of exports",110.7873,,
2017,360,"Indonesia",1,"Value index of exports",112.2562,,
2017,360,"Indonesia",2,"Value index of imports",110.4786,,
2017,360,"Indonesia",3,"Volume index of exports",102.3395,,
2017,360,"Indonesia",4,"Volume index of imports",108.8404,,
2017,360,"Indonesia",5,"Unit value index of exports",109.69,,
2017,360,"Indonesia",6,"Unit value index of imports",101.5051,,
2017,360,"Indonesia",7,"Terms of trade index",108.0636,,
2017,360,"Indonesia",8,"Purchasing power index of exports",110.5917,,
2017,364,"Iran (Islamic Republic of)",1,"Value index of exports",136.1368,,
2017,364,"Iran (Islamic Republic of)",2,"Value index of imports",108.1799,,
2017,364,"Iran (Islamic Republic of)",3,"Volume index of exports",129.0135,,
2017,364,"Iran (Islamic Republic of)",4,"Volume index of imports",105.5425,,
2017,364,"Iran (Islamic Republic of)",5,"Unit value index of exports",105.5214,,
2017,364,"Iran (Islamic Republic of)",6,"Unit value index of imports",102.4989,,
2017,364,"Iran (Islamic Republic of)",7,"Terms of trade index",102.9488,,
2017,364,"Iran (Islamic Republic of)",8,"Purchasing power index of exports",132.8179,,
2017,368,"Iraq",1,"Value index of exports",112.119,,
2017,368,"Iraq",2,"Value index of imports",79.1474,,
2017,368,"Iraq",3,"Volume index of exports",103.4821,,
2017,368,"Iraq",4,"Volume index of imports",77.2259,,
2017,368,"Iraq",5,"Unit value index of exports",108.3463,,
2017,368,"Iraq",6,"Unit value index of imports",102.4881,,
2017,368,"Iraq",7,"Terms of trade index",105.716,,
2017,368,"Iraq",8,"Purchasing power index of exports",109.3971,,
2017,372,"Ireland",1,"Value index of exports",111.347,,
2017,372,"Ireland",2,"Value index of imports",121.0728,,
2017,372,"Ireland",3,"Volume index of exports",108.6653,,
2017,372,"Ireland",4,"Volume index of imports",115.1912,,
2017,372,"Ireland",5,"Unit value index of exports",102.4679,,
2017,372,"Ireland",6,"Unit value index of imports",105.106,,
2017,372,"Ireland",7,"Terms of trade index",97.4901,,
2017,372,"Ireland",8,"Purchasing power index of exports",105.9378,,
2017,376,"Israel",1,"Value index of exports",95.4521,,
2017,376,"Israel",2,"Value index of imports",111.3779,,
2017,376,"Israel",3,"Volume index of exports",99.9275,,
2017,376,"Israel",4,"Volume index of imports",109.1436,,
2017,376,"Israel",5,"Unit value index of exports",95.5213,,
2017,376,"Israel",6,"Unit value index of imports",102.0471,,
2017,376,"Israel",7,"Terms of trade index",93.6051,,
2017,376,"Israel",8,"Purchasing power index of exports",93.5373,,
2017,380,"Italy",1,"Value index of exports",111.035,,
2017,380,"Italy",2,"Value index of imports",110.2706,,
2017,380,"Italy",3,"Volume index of exports",105.966,,
2017,380,"Italy",4,"Volume index of imports",104.8706,,
2017,380,"Italy",5,"Unit value index of exports",104.7836,,
2017,380,"Italy",6,"Unit value index of imports",105.1492,,
2017,380,"Italy",7,"Terms of trade index",99.6523,,
2017,380,"Italy",8,"Purchasing power index of exports",105.5975,,
2017,388,"Jamaica",1,"Value index of exports",107.9212,,
2017,388,"Jamaica",2,"Value index of imports",119.8388,,
2017,388,"Jamaica",3,"Volume index of exports",97.8204,,
2017,388,"Jamaica",4,"Volume index of imports",118.9728,,
2017,388,"Jamaica",5,"Unit value index of exports",110.3258,,
2017,388,"Jamaica",6,"Unit value index of imports",100.7279,,
2017,388,"Jamaica",7,"Terms of trade index",109.5285,,
2017,388,"Jamaica",8,"Purchasing power index of exports",107.1413,,
2017,392,"Japan",1,"Value index of exports",111.7467,,
2017,392,"Japan",2,"Value index of imports",103.6998,,
2017,392,"Japan",3,"Volume index of exports",108.3642,,
2017,392,"Japan",4,"Volume index of imports",103.5688,,
2017,392,"Japan",5,"Unit value index of exports",103.1215,,
2017,392,"Japan",6,"Unit value index of imports",100.1265,,
2017,392,"Japan",7,"Terms of trade index",102.9912,,
2017,392,"Japan",8,"Purchasing power index of exports",111.6056,,
2017,400,"Jordan",1,"Value index of exports",95.8956,,
2017,400,"Jordan",2,"Value index of imports",100.1138,,
2017,400,"Jordan",3,"Volume index of exports",102.6327,,
2017,400,"Jordan",4,"Volume index of imports",99.39,,
2017,400,"Jordan",5,"Unit value index of exports",93.4357,,
2017,400,"Jordan",6,"Unit value index of imports",100.7282,,
2017,400,"Jordan",7,"Terms of trade index",92.7602,,
2017,400,"Jordan",8,"Purchasing power index of exports",95.2023,,
2017,398,"Kazakhstan",1,"Value index of exports",105.0876,,
2017,398,"Kazakhstan",2,"Value index of imports",95.6917,,
2017,398,"Kazakhstan",3,"Volume index of exports",99.6055,,
2017,398,"Kazakhstan",4,"Volume index of imports",92.356,,
2017,398,"Kazakhstan",5,"Unit value index of exports",105.5038,,
2017,398,"Kazakhstan",6,"Unit value index of imports",103.6118,,
2017,398,"Kazakhstan",7,"Terms of trade index",101.826,,
2017,398,"Kazakhstan",8,"Purchasing power index of exports",101.4243,,
2017,404,"Kenya",1,"Value index of exports",97.649,,
2017,404,"Kenya",2,"Value index of imports",105.7502,,
2017,404,"Kenya",3,"Volume index of exports",95.4651,,
2017,404,"Kenya",4,"Volume index of imports",104.083,,
2017,404,"Kenya",5,"Unit value index of exports",102.2876,,
2017,404,"Kenya",6,"Unit value index of imports",101.6018,,
2017,404,"Kenya",7,"Terms of trade index",100.675,,
2017,404,"Kenya",8,"Purchasing power index of exports",96.1095,,
2017,296,"Kiribati",1,"Value index of exports",142.0723,,
2017,296,"Kiribati",2,"Value index of imports",115.348,,
2017,296,"Kiribati",3,"Volume index of exports",129.7554,,
2017,296,"Kiribati",4,"Volume index of imports",113.7106,,
2017,296,"Kiribati",5,"Unit value index of exports",109.4924,,
2017,296,"Kiribati",6,"Unit value index of imports",101.44,,
2017,296,"Kiribati",7,"Terms of trade index",107.9381,,
2017,296,"Kiribati",8,"Purchasing power index of exports",140.0555,,
2017,414,"Kuwait",1,"Value index of exports",101.4902,,
2017,414,"Kuwait",2,"Value index of imports",108.4559,,
2017,414,"Kuwait",3,"Volume index of exports",99.673,,
2017,414,"Kuwait",4,"Volume index of imports",105.5574,,
2017,414,"Kuwait",5,"Unit value index of exports",101.8231,,
2017,414,"Kuwait",6,"Unit value index of imports",102.7459,,
2017,414,"Kuwait",7,"Terms of trade index",99.1019,,
2017,414,"Kuwait",8,"Purchasing power index of exports",98.7779,,
2017,417,"Kyrgyzstan",1,"Value index of exports",130.6603,,
2017,417,"Kyrgyzstan",2,"Value index of imports",113.5924,,
2017,417,"Kyrgyzstan",3,"Volume index of exports",120.09,,
2017,417,"Kyrgyzstan",4,"Volume index of imports",113.4536,,
2017,417,"Kyrgyzstan",5,"Unit value index of exports",108.802,,
2017,417,"Kyrgyzstan",6,"Unit value index of imports",100.1224,,
2017,417,"Kyrgyzstan",7,"Terms of trade index",108.669,,
2017,417,"Kyrgyzstan",8,"Purchasing power index of exports",130.5006,,
2017,418,"Lao People's Dem. Rep.",1,"Value index of exports",130.4344,,
2017,418,"Lao People's Dem. Rep.",2,"Value index of imports",99.8431,,
2017,418,"Lao People's Dem. Rep.",3,"Volume index of exports",124.8746,,
2017,418,"Lao People's Dem. Rep.",4,"Volume index of imports",98.2337,,
2017,418,"Lao People's Dem. Rep.",5,"Unit value index of exports",104.4523,,
2017,418,"Lao People's Dem. Rep.",6,"Unit value index of imports",101.6383,,
2017,418,"Lao People's Dem. Rep.",7,"Terms of trade index",102.7686,,
2017,418,"Lao People's Dem. Rep.",8,"Purchasing power index of exports",128.332,,
2017,428,"Latvia",1,"Value index of exports",114.9734,,
2017,428,"Latvia",2,"Value index of imports",115.7207,,
2017,428,"Latvia",3,"Volume index of exports",111.3935,,
2017,428,"Latvia",4,"Volume index of imports",112.45,,
2017,428,"Latvia",5,"Unit value index of exports",103.2138,,
2017,428,"Latvia",6,"Unit value index of imports",102.9085,,
2017,428,"Latvia",7,"Terms of trade index",100.2966,,
2017,428,"Latvia",8,"Purchasing power index of exports",111.7239,,
2017,422,"Lebanon",1,"Value index of exports",101.1968,,
2017,422,"Lebanon",2,"Value index of imports",105.1249,,
2017,422,"Lebanon",3,"Volume index of exports",96.9887,,
2017,422,"Lebanon",4,"Volume index of imports",103.6096,,
2017,422,"Lebanon",5,"Unit value index of exports",104.3387,,
2017,422,"Lebanon",6,"Unit value index of imports",101.4625,,
2017,422,"Lebanon",7,"Terms of trade index",102.8348,,
2017,422,"Lebanon",8,"Purchasing power index of exports",99.7381,,
2017,426,"Lesotho",1,"Value index of exports",110.7424,,
2017,426,"Lesotho",2,"Value index of imports",103.0851,,
2017,426,"Lesotho",3,"Volume index of exports",107.5423,,
2017,426,"Lesotho",4,"Volume index of imports",100.2497,,
2017,426,"Lesotho",5,"Unit value index of exports",102.9757,,
2017,426,"Lesotho",6,"Unit value index of imports",102.8284,,
2017,426,"Lesotho",7,"Terms of trade index",100.1432,,
2017,426,"Lesotho",8,"Purchasing power index of exports",107.6964,,
2017,430,"Liberia",1,"Value index of exports",123.0054,,
2017,430,"Liberia",2,"Value index of imports",63.8732,,
2017,430,"Liberia",3,"Volume index of exports",119.8718,,
2017,430,"Liberia",4,"Volume index of imports",62.7769,,
2017,430,"Liberia",5,"Unit value index of exports",102.6141,,
2017,430,"Liberia",6,"Unit value index of imports",101.7464,,
2017,430,"Liberia",7,"Terms of trade index",100.8529,,
2017,430,"Liberia",8,"Purchasing power index of exports",120.8941,,
2017,434,"Libya",1,"Value index of exports",90.0599,,
2017,434,"Libya",2,"Value index of imports",75.0317,,
2017,434,"Libya",3,"Volume index of exports",88.0852,,
2017,434,"Libya",4,"Volume index of imports",73.54,,
2017,434,"Libya",5,"Unit value index of exports",102.2419,,
2017,434,"Libya",6,"Unit value index of imports",102.0284,,
2017,434,"Libya",7,"Terms of trade index",100.2092,,
2017,434,"Libya",8,"Purchasing power index of exports",88.2694,,
2017,440,"Lithuania",1,"Value index of exports",117.7543,,
2017,440,"Lithuania",2,"Value index of imports",114.5794,,
2017,440,"Lithuania",3,"Volume index of exports",114.116,,
2017,440,"Lithuania",4,"Volume index of imports",111.2857,,
2017,440,"Lithuania",5,"Unit value index of exports",103.1882,,
2017,440,"Lithuania",6,"Unit value index of imports",102.9597,,
2017,440,"Lithuania",7,"Terms of trade index",100.2219,,
2017,440,"Lithuania",8,"Purchasing power index of exports",114.3693,,
2017,442,"Luxembourg",1,"Value index of exports",91.9575,,
2017,442,"Luxembourg",2,"Value index of imports",98.2259,,
2017,442,"Luxembourg",3,"Volume index of exports",90.8331,,
2017,442,"Luxembourg",4,"Volume index of imports",93.2526,,
2017,442,"Luxembourg",5,"Unit value index of exports",101.2379,,
2017,442,"Luxembourg",6,"Unit value index of imports",105.3332,,
2017,442,"Luxembourg",7,"Terms of trade index",96.1121,,
2017,442,"Luxembourg",8,"Purchasing power index of exports",87.3015,,
2017,450,"Madagascar",1,"Value index of exports",139.5606,,
2017,450,"Madagascar",2,"Value index of imports",131.5987,,
2017,450,"Madagascar",3,"Volume index of exports",150.8904,,
2017,450,"Madagascar",4,"Volume index of imports",127.0316,,
2017,450,"Madagascar",5,"Unit value index of exports",92.4914,,
2017,450,"Madagascar",6,"Unit value index of imports",103.5952,,
2017,450,"Madagascar",7,"Terms of trade index",89.2815,,
2017,450,"Madagascar",8,"Purchasing power index of exports",134.7172,,
2017,454,"Malawi",1,"Value index of exports",78.2684,,
2017,454,"Malawi",2,"Value index of imports",112.511,,
2017,454,"Malawi",3,"Volume index of exports",79.0752,,
2017,454,"Malawi",4,"Volume index of imports",113.5448,,
2017,454,"Malawi",5,"Unit value index of exports",98.9797,,
2017,454,"Malawi",6,"Unit value index of imports",99.0896,,
2017,454,"Malawi",7,"Terms of trade index",99.8892,,
2017,454,"Malawi",8,"Purchasing power index of exports",78.9875,,
2017,458,"Malaysia",1,"Value index of exports",109.0914,,
2017,458,"Malaysia",2,"Value index of imports",111.0505,,
2017,458,"Malaysia",3,"Volume index of exports",114.2753,,
2017,458,"Malaysia",4,"Volume index of imports",113.697,,
2017,458,"Malaysia",5,"Unit value index of exports",95.4637,,
2017,458,"Malaysia",6,"Unit value index of imports",97.6723,,
2017,458,"Malaysia",7,"Terms of trade index",97.7387,,
2017,458,"Malaysia",8,"Purchasing power index of exports",111.6912,,
2017,462,"Maldives",1,"Value index of exports",133.4947,,
2017,462,"Maldives",2,"Value index of imports",124.5366,,
2017,462,"Maldives",3,"Volume index of exports",118.534,,
2017,462,"Maldives",4,"Volume index of imports",122.7237,,
2017,462,"Maldives",5,"Unit value index of exports",112.6214,,
2017,462,"Maldives",6,"Unit value index of imports",101.4772,,
2017,462,"Maldives",7,"Terms of trade index",110.982,,
2017,462,"Maldives",8,"Purchasing power index of exports",131.5515,,
2017,466,"Mali",1,"Value index of exports",106.4129,,
2017,466,"Mali",2,"Value index of imports",110.4562,,
2017,466,"Mali",3,"Volume index of exports",98.9236,,
2017,466,"Mali",4,"Volume index of imports",108.3984,,
2017,466,"Mali",5,"Unit value index of exports",107.5708,,
2017,466,"Mali",6,"Unit value index of imports",101.8984,,
2017,466,"Mali",7,"Terms of trade index",105.5667,,
2017,466,"Mali",8,"Purchasing power index of exports",104.4304,,
2017,470,"Malta",1,"Value index of exports",109.6374,,
2017,470,"Malta",2,"Value index of imports",99.3619,,
2017,470,"Malta",3,"Volume index of exports",105.8252,,
2017,470,"Malta",4,"Volume index of imports",95.8999,,
2017,470,"Malta",5,"Unit value index of exports",103.6023,,
2017,470,"Malta",6,"Unit value index of imports",103.61,,
2017,470,"Malta",7,"Terms of trade index",99.9926,,
2017,470,"Malta",8,"Purchasing power index of exports",105.8174,,
2017,584,"Marshall Islands",1,"Value index of exports",77.8089,,
2017,584,"Marshall Islands",2,"Value index of imports",80.1082,,
2017,584,"Marshall Islands",3,"Volume index of exports",75.0456,,
2017,584,"Marshall Islands",4,"Volume index of imports",79.1758,,
2017,584,"Marshall Islands",5,"Unit value index of exports",103.6821,,
2017,584,"Marshall Islands",6,"Unit value index of imports",101.1777,,
2017,584,"Marshall Islands",7,"Terms of trade index",102.4753,,
2017,584,"Marshall Islands",8,"Purchasing power index of exports",76.9032,,
2017,478,"Mauritania",1,"Value index of exports",107.49,,
2017,478,"Mauritania",2,"Value index of imports",94.1153,,
2017,478,"Mauritania",3,"Volume index of exports",96.6334,,
2017,478,"Mauritania",4,"Volume index of imports",92.0508,,
2017,478,"Mauritania",5,"Unit value index of exports",111.2348,,
2017,478,"Mauritania",6,"Unit value index of imports",102.2428,,
2017,478,"Mauritania",7,"Terms of trade index",108.7947,,
2017,478,"Mauritania",8,"Purchasing power index of exports",105.1321,,
2017,480,"Mauritius",1,"Value index of exports",87.9718,,
2017,480,"Mauritius",2,"Value index of imports",109.6825,,
2017,480,"Mauritius",3,"Volume index of exports",84.9172,,
2017,480,"Mauritius",4,"Volume index of imports",105.7909,,
2017,480,"Mauritius",5,"Unit value index of exports",103.5971,,
2017,480,"Mauritius",6,"Unit value index of imports",103.6785,,
2017,480,"Mauritius",7,"Terms of trade index",99.9214,,
2017,480,"Mauritius",8,"Purchasing power index of exports",84.8505,,
2017,484,"Mexico",1,"Value index of exports",107.5896,,
2017,484,"Mexico",2,"Value index of imports",106.6365,,
2017,484,"Mexico",3,"Volume index of exports",103.9666,,
2017,484,"Mexico",4,"Volume index of imports",105.8744,,
2017,484,"Mexico",5,"Unit value index of exports",103.4848,,
2017,484,"Mexico",6,"Unit value index of imports",100.7198,,
2017,484,"Mexico",7,"Terms of trade index",102.7452,,
2017,484,"Mexico",8,"Purchasing power index of exports",106.8207,,
2017,583,"Micronesia (Federated States of)",1,"Value index of exports",116.5059,,
2017,583,"Micronesia (Federated States of)",2,"Value index of imports",117.7698,,
2017,583,"Micronesia (Federated States of)",3,"Volume index of exports",107.5796,,
2017,583,"Micronesia (Federated States of)",4,"Volume index of imports",116.2988,,
2017,583,"Micronesia (Federated States of)",5,"Unit value index of exports",108.2974,,
2017,583,"Micronesia (Federated States of)",6,"Unit value index of imports",101.2648,,
2017,583,"Micronesia (Federated States of)",7,"Terms of trade index",106.9448,,
2017,583,"Micronesia (Federated States of)",8,"Purchasing power index of exports",115.0508,,
2017,496,"Mongolia",1,"Value index of exports",132.5102,,
2017,496,"Mongolia",2,"Value index of imports",114.3228,,
2017,496,"Mongolia",3,"Volume index of exports",114.1888,,
2017,496,"Mongolia",4,"Volume index of imports",112.9144,,
2017,496,"Mongolia",5,"Unit value index of exports",116.0448,,
2017,496,"Mongolia",6,"Unit value index of imports",101.2474,,
2017,496,"Mongolia",7,"Terms of trade index",114.6151,,
2017,496,"Mongolia",8,"Purchasing power index of exports",130.8776,,
2017,500,"Montserrat",1,"Value index of exports",230.9344,,
2017,500,"Montserrat",2,"Value index of imports",76.989,,
2017,500,"Montserrat",3,"Volume index of exports",204.8212,,
2017,500,"Montserrat",4,"Volume index of imports",71.0845,,
2017,500,"Montserrat",5,"Unit value index of exports",112.7493,,
2017,500,"Montserrat",6,"Unit value index of imports",108.3062,,
2017,500,"Montserrat",7,"Terms of trade index",104.1023,,
2017,500,"Montserrat",8,"Purchasing power index of exports",213.2235,,
2017,504,"Morocco",1,"Value index of exports",113.1515,,
2017,504,"Morocco",2,"Value index of imports",116.7717,,
2017,504,"Morocco",3,"Volume index of exports",113.5323,,
2017,504,"Morocco",4,"Volume index of imports",111.8354,,
2017,504,"Morocco",5,"Unit value index of exports",99.6645,,
2017,504,"Morocco",6,"Unit value index of imports",104.4139,,
2017,504,"Morocco",7,"Terms of trade index",95.4514,,
2017,504,"Morocco",8,"Purchasing power index of exports",108.3682,,
2017,508,"Mozambique",1,"Value index of exports",139.4371,,
2017,508,"Mozambique",2,"Value index of imports",69.8661,,
2017,508,"Mozambique",3,"Volume index of exports",123.7911,,
2017,508,"Mozambique",4,"Volume index of imports",67.0538,,
2017,508,"Mozambique",5,"Unit value index of exports",112.639,,
2017,508,"Mozambique",6,"Unit value index of imports",104.1942,,
2017,508,"Mozambique",7,"Terms of trade index",108.1049,,
2017,508,"Mozambique",8,"Purchasing power index of exports",133.8242,,
2017,104,"Myanmar",1,"Value index of exports",123.0858,,
2017,104,"Myanmar",2,"Value index of imports",114.834,,
2017,104,"Myanmar",3,"Volume index of exports",121.9137,,
2017,104,"Myanmar",4,"Volume index of imports",113.5004,,
2017,104,"Myanmar",5,"Unit value index of exports",100.9614,,
2017,104,"Myanmar",6,"Unit value index of imports",101.175,,
2017,104,"Myanmar",7,"Terms of trade index",99.7889,,
2017,104,"Myanmar",8,"Purchasing power index of exports",121.6563,,
2017,516,"Namibia",1,"Value index of exports",128.2296,,
2017,516,"Namibia",2,"Value index of imports",88.0584,,
2017,516,"Namibia",3,"Volume index of exports",119.7635,,
2017,516,"Namibia",4,"Volume index of imports",86.6034,,
2017,516,"Namibia",5,"Unit value index of exports",107.069,,
2017,516,"Namibia",6,"Unit value index of imports",101.6802,,
2017,516,"Namibia",7,"Terms of trade index",105.2998,,
2017,516,"Namibia",8,"Purchasing power index of exports",126.1108,,
2017,520,"Nauru",1,"Value index of exports",135.3869,,
2017,520,"Nauru",2,"Value index of imports",47.733,,
2017,520,"Nauru",3,"Volume index of exports",150.2189,,
2017,520,"Nauru",4,"Volume index of imports",49.4096,,
2017,520,"Nauru",5,"Unit value index of exports",90.1264,,
2017,520,"Nauru",6,"Unit value index of imports",96.6067,,
2017,520,"Nauru",7,"Terms of trade index",93.2921,,
2017,520,"Nauru",8,"Purchasing power index of exports",140.1424,,
2017,524,"Nepal",1,"Value index of exports",104.0924,,
2017,524,"Nepal",2,"Value index of imports",155.5282,,
2017,524,"Nepal",3,"Volume index of exports",103.5359,,
2017,524,"Nepal",4,"Volume index of imports",152.3008,,
2017,524,"Nepal",5,"Unit value index of exports",100.5375,,
2017,524,"Nepal",6,"Unit value index of imports",102.1191,,
2017,524,"Nepal",7,"Terms of trade index",98.4512,,
2017,524,"Nepal",8,"Purchasing power index of exports",101.9324,,
2017,528,"Netherlands (Kingdom of the)",1,"Value index of exports",114.3089,,
2017,528,"Netherlands (Kingdom of the)",2,"Value index of imports",112.2125,,
2017,528,"Netherlands (Kingdom of the)",3,"Volume index of exports",110.0711,,
2017,528,"Netherlands (Kingdom of the)",4,"Volume index of imports",107.9465,,
2017,528,"Netherlands (Kingdom of the)",5,"Unit value index of exports",103.85,,
2017,528,"Netherlands (Kingdom of the)",6,"Unit value index of imports",103.952,,
2017,528,"Netherlands (Kingdom of the)",7,"Terms of trade index",99.9019,,
2017,528,"Netherlands (Kingdom of the)",8,"Purchasing power index of exports",109.9632,,
2017,530,"Netherlands Antilles",1,"Value index of exports",,,"Not applicable"
2017,530,"Netherlands Antilles",2,"Value index of imports",,,"Not applicable"
